card_no,drug_name,drug_company,drug_brand,nhs_number,available_cities,store_phone,user_email_address,user_name,user_spoken_language,user_gender,purchase_date
374622812486586,Vancocin,ViroPharma,Haemonetics Anticoagulant Citrate Dextrose Solution,5042691332,Bulod,(435) 2909017,rtomkinsonq3@ehow.com,Rosalinde Tomkinson,Armenian,F,2022-07-31
201816936753728,Antibacterial Citrus Fresh,"Wal-Mart Stores, Inc",Quality Choice Muscle and Joint,4722172358,Berekum,(521) 1637257,abeardshallq4@etsy.com,Andie Beardshall,Sotho,F,2022-06-25
5641823237937181286,Warfarin Sodium,Rebel Distributors Corp,No7 Protect and Perfect Intense Day Cream Sunscreen Broad Spectrum SPF 15,2794142720,Jeziora Wielkie,(211) 6513807,padameq5@amazon.de,Pancho Adame,Gujarati,F,2022-06-05
6706742377530960,Diltiazem Hydrochloride,Cardinal Health,SOUR DOCK SHEEP SORREL POLLEN,6465423324,Warugunung,(689) 9133966,jscanesq6@alibaba.com,Jeffie Scanes,Quechua,F,2022-06-16
3530020231758385,TIMOLOL MALEATE,REMEDYREPACK INC.,FRESH SPLASH SCENTED HAND SANITIZER,4751638394,Krasnokamensk,(693) 4650572,kweldsq7@reference.com,Keen Welds,Icelandic,M,2021-12-25
3570229389673483,ARANESP,Amgen Inc,Enteric Coated Aspirin,1476963630,Donglinxi,(136) 2979221,mmurcottq8@msu.edu,Marisa Murcott,Croatian,M,2022-07-19
3588872068004718,ariSulfur,A+Plus Medical Center Limited,Naropin,3775694781,Kupusina,(321) 5674273,clantq9@yelp.com,Craig Lant,Kyrgyz,F,2021-11-16
630426413401136697,Carvedilol,"Aphena Pharma Solutions - Tennessee, LLC",CACTUS GRANDIFLORUS,9108507317,Garça,(599) 5328468,tbellanyqa@marketwatch.com,Tabitha Bellany,Dhivehi,F,2021-11-05
3572600775085136,napoleon PERDIS FOUNDATION STICK BROAD SPECTRUM SPF 15 Look 2,"Napoleon Perdis Cosmetics, Inc",Hydroxyzine,0023341793,Kansas City,(816) 8121322,cmatschossqb@histats.com,Clair Matschoss,Irish Gaelic,M,2022-04-17
5018691105171974,PROMETHAZINE HYDROCHLORIDE,"KVK-Tech, Inc.",Dover Addaprin,6895300821,Chengnan,(400) 1080243,lsandersonqc@sfgate.com,Lindy Sanderson,Ndebele,F,2022-05-04
6394420774098330,BANANA BOAT,Energizer Personal Care LLC,DG Health Hydrocortisone,4114749640,Bateria,(533) 5562132,fbissellqd@bravesites.com,Frieda Bissell,Georgian,M,2022-07-06
3582814541094144,Tussin Chest Congestion,Hannaford Brothers Company,dg health allergy,2393800441,Vrakháti,(986) 7709560,ywatkissqe@yellowpages.com,Yardley Watkiss,Norwegian,M,2022-02-12
6762830635941242818,Naturasil,"Nature's Innovation, Inc.",Pamine,2087167230,Kwidzyn,(287) 5636960,gbeckmannqf@umn.edu,Greer Beckmann,Filipino,F,2022-02-09
5038742520526625681,PURE SHEER,NARS COSMETICS,Levetiracetam,1766235786,Garang,(354) 5226137,jflowittqg@dot.gov,Jacquenetta Flowitt,Telugu,M,2022-03-19
4017950500870323,Childrens Tussnex Multi-symptom cold,Guardian Drug Company,GABAPENTIN,4687504108,Huaiya,(298) 2117430,mmcilwraithqh@so-net.ne.jp,Morgan McIlwraith,Kurdish,F,2021-10-15
3565565959144968,Fenofibrate,Mylan Institutional Inc.,Ibuprofen,3485217123,Jingzhou,(200) 7372590,ggoneyqi@ebay.com,Germaine Goney,Polish,M,2022-09-04
374622803137693,Dexamethasone Sodium Phosphate,"APP Pharmaceuticals, LLC",Mefenamic Acid,5373646415,Shangyuan,(873) 7450822,ohonackqj@wikimedia.org,Olva Honack,Afrikaans,F,2022-01-27
3587445737139834,AcneFree Clear Skin Treatments,Valeant Pharmaceuticals North America LLC,Topcare Nicotine,4074900939,Tawaramoto,(620) 6097011,cwrightsonqk@blinklist.com,Corabel Wrightson,Belarusian,M,2021-11-20
3570937573477459,Midodrine Hydrochloride,Mylan Pharmaceuticals Inc.,Glimepiride,5599931293,Tupambaé,(839) 7121549,dbeamandql@phoca.cz,Dre Beamand,Gagauz,F,2022-09-01
5602230779573587,Teething Complex,"Nova Homeopathic Therapeutics, Inc.",HAND AND NATURE SANITIZER,5270703319,San Andres,(306) 4842417,icominsqm@ihg.com,Isak Comins,Yiddish,F,2022-04-04
490509154142824584,Diltiazem Hydrochloride,"NCS HealthCare of KY, Inc dba Vangard Labs",Amlodipine Besylate,6600429305,Coromoro,(567) 4684899,jgooderhamqn@smugmug.com,Josephine Gooderham,Papiamento,F,2021-09-11
5602249664685736,BENGAY Pain Relief and Massage,"Johnson & Johnson Consumer Products Company, Division of Johnson Consumer Companies, Inc.",Recombinate,2666069656,Mulyorejo,(578) 3935473,vsilvestonqo@guardian.co.uk,Vivia Silveston,Armenian,F,2022-09-04
201551607540571,Vertra SPF 50 Foundation Sunscreen Face Translucent,"Vertra, Inc",AllergyCare,1911729322,Dauriya,(621) 4370893,wmewqp@odnoklassniki.ru,Winslow Mew,Tetum,F,2021-11-21
3545238689669747,ASPERGILLUS TERREUS,"Allergy Laboratories, Inc.",Levetiracetam,5889107321,Sabnova,(564) 9769449,ekeyseqq@flavors.me,Egbert Keyse,Tswana,M,2022-01-22
3575814270819959,LEVOTHYROXINE SODIUM,"Med-Health Pharma, LLC",Sulwhasoo Lumitouch,4209501980,Zhongshangang,(494) 3790100,cnealeyqr@furl.net,Catharine Nealey,Assamese,M,2022-01-07
4911935878119954,Naprelan,ALMATICA PHARMA INC.,SUNZONE FAMILY SUNSCREEN SPF 30,6969081427,Sufālat Samā’il,(935) 2628141,pcopseyqs@deliciousdays.com,Phillie Copsey,Portuguese,M,2022-04-13
5602234653263398,cortisone,CVS Pharmacy,One Gel Sport,6724397405,Guanshan,(918) 8527769,twearingqt@people.com.cn,Torr Wearing,Chinese,M,2022-07-08
4017953430840,OXYGEN,AGP LLC,Acacia,8468108936,Banjar Pangkungtibah Selatan,(386) 4012036,kfrancesqu@comcast.net,Kile Frances,West Frisian,F,2021-09-09
56022198425468202,No7 Protect and Perfect Foundation Sunscreen Broad Spectrum SPF 15 Calico,BCM Cosmetique SAS,SOLIDAGO CANADENSIS POLLEN,0411144138,Nantai,(603) 5504501,bcurnokqv@cisco.com,Blake Curnok,Assamese,M,2022-06-11
30048228720846,nighttime sleep aid,H E B,EARACHE RELIEF,3311078071,Maubara,(599) 3042188,jhuikerbyqw@cocolog-nifty.com,Juieta Huikerby,Papiamento,F,2022-07-18
5602218982119132,Atenolol,Zydus Pharmaceuticals (USA) Inc.,Alprazolam,6720847341,Lazaro Cardenas,(720) 8829455,nrowthornqx@cnet.com,Nissie Rowthorn,Afrikaans,F,2022-02-22
5602239252000190,Viscum Stannum,Uriel Pharmacy Inc.,good neighbor pharmacy pain relief,2317587619,Pérama,(830) 8432548,cgeeqy@elegantthemes.com,Constancy Gee,Marathi,F,2022-01-02
3549694079439396,TRICOR,Cardinal Health,Enalapril Maleate,2521142093,Szynwałd,(366) 1244253,rroomesqz@bloomberg.com,Richie Roomes,Danish,F,2022-01-18
3584640224292731,DEXAMETHASONE,STAT Rx USA LLC,good sense all day pain relief,5859900732,Kan’onjichō,(416) 7763998,bdunfordr0@deliciousdays.com,Barris Dunford,Montenegrin,F,2022-05-21
348479472281135,LBEL EFFET PARFAIT filling effect foundation SPF 10 - MEDIUM 7,Ventura Corporation LTD.,ENEMEEZ Plus,7277166434,Valdemārpils,(285) 4197175,gbodocsr1@ihg.com,Gustavus Bodocs,Yiddish,M,2022-04-01
337941816648132,ReCreate Foundation,Tarte Inc,SEMPREX,2618911563,Beaune,(874) 1502396,drennoldsr2@diigo.com,Deina Rennolds,Haitian Creole,F,2022-08-19
3542916956152157,Australian Pine,"Antigen Laboratories, Inc.",Allergy,2687770477,Cigenca,(932) 6781553,lbrundrettr3@huffingtonpost.com,Lilah Brundrett,Zulu,M,2022-01-02
3585838207635145,Vyfemla,"Lupin Pharmaceuticals, Inc.",McD,5364933172,Casal de Cambra,(356) 5193817,etodeor4@indiegogo.com,Ely Todeo,Finnish,F,2022-01-29
3565126451864189,SudoGest,A-S Medication Solutions LLC,Colgate,3245666756,La Uvita,(522) 5339677,gmarshr5@oaic.gov.au,Gar Marsh,Azeri,F,2022-07-10
5602251803995356,AGAVE CACTUS,"SKINFOOD CO., LTD.",Povidone-Iodine Scrub Swabsticks,9698946594,Reutov,(604) 3571414,tpopleyr6@wikia.com,Theresita Popley,Māori,F,2022-05-07
340068444742098,PIMTREA,Northstar Rx LLC,Phenytoin Sodium,4878139560,Wawa,(306) 1804310,qluthwoodr7@icq.com,Quintilla Luthwood,Assamese,M,2022-03-25
4903198212167500838,Hops,"Nelco Laboratories, Inc.",ESIKA,9332493456,Morris,(868) 8569863,agrigsonr8@istockphoto.com,Abbi Grigson,Tok Pisin,F,2022-02-04
30265755156950,Germ Bloc Hand Sanitizer,Willspeed Technologies LLC,Acyclovir,4834468933,Bassar,(154) 1380372,iasherr9@miitbeian.gov.cn,Ivor Asher,Estonian,F,2022-02-21
6759137453555233750,METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE,"Physicians Total Care, Inc.",Degree,9595419133,Sigayevo,(607) 9478303,rgrenfellra@storify.com,Riordan Grenfell,Burmese,F,2022-04-06
6370301945976562,Defensolito,"Menper Distributors, Inc.",Kroger Moisture SPF 15 Lip Balm,1451110901,Terneuzen,(954) 6623623,rkensallrb@netvibes.com,Rusty Kensall,Bengali,F,2022-04-03
675915443258965396,CALENDULA OFFICINALIS,HOMEOLAB USA INC.,Aminocaproic Acid,1250874408,Ikot-Ekpene,(929) 7126150,twyldesrc@answers.com,Tristam Wyldes,Hebrew,M,2022-03-18
677180021163578977,equaline ibuprofen pm,Supervalu Inc,Pomegranate Antibacterial Foaming Hand Wash,1404805532,Kaliska,(366) 3098979,dpepyerd@skyrock.com,Darcy Pepye,Spanish,F,2022-05-04
3535282409617760,Lotrimin,"MSD Consumer care, Inc.",Sun Shades Lip Balm,6957142124,Nyrkiv,(178) 9781789,sheckre@state.tx.us,Shanan Heck,Catalan,M,2022-06-16
3528022062137220,RUE21 Apple Spice Antibacterial Hand Sanitizer,ENCHANTE ACCESSORIES INC.,MERCURIUS VIVUS,1624942490,Hanban,(158) 5808092,kstokoerf@imageshack.us,Kimbra Stokoe,Korean,M,2022-06-27
3564540305798610,Sertraline Hydrochloride,Keltman Pharmaceuticals Inc.,A PERFECT WORLD,5317846595,Huamachuco,(289) 8484242,klademannrg@japanpost.jp,Kizzee Lademann,Guaraní,M,2022-07-31
3533805016152219,LBEL HYDRATESS,Ventura Corporation LTD.,APAP,5565859468,Selenicë,(724) 9126939,klivardrh@fotki.com,Ki Livard,Gagauz,F,2022-04-22
3538212278745829,"Pollens - Trees, Elm, American Ulmus americana",Jubilant HollisterStier LLC,SeptoSan,1706481268,Kromasan,(209) 1694609,tasifri@vkontakte.ru,Tobias Asif,Chinese,F,2022-02-20
675964819897328213,AMOXICILLIN,STAT Rx USA LLC,Venlafaxine Hydrochloride,3823580604,Stepanivka,(469) 4238120,cofficerrj@elegantthemes.com,Cornie Officer,Polish,M,2022-07-23
3532732904407821,Prevnar,"Wyeth Pharmaceutical Division of Wyeth Holdings Corporation, a subsidiary of Pfizer Inc.",Anticavity Fluoride Rinse,8032687084,Sebadelhe,(909) 3101955,pscoonrk@soup.io,Paxton Scoon,Quechua,M,2022-08-07
6759982203513204,Degree,Conopco Inc. d/b/a Unilever,Terazosin hydrochloride,4520280605,Alangilanan,(622) 6089565,begdellrl@pagesperso-orange.fr,Blondell Egdell,German,M,2022-06-26
3580013288633352,Gout Symptom Reliever,New Sun Inc.,Glycerin Laxative,9622930719,Manghit,(682) 1785532,hgiblinrm@prlog.org,Hanson Giblin,Somali,M,2021-09-28
347835662625103,Clonidine Hydrochloride,REMEDYREPACK INC.,BANANA BOAT,6914617317,Baranovichi,(656) 4954533,wplampinrn@com.com,Winthrop Plampin,Spanish,M,2022-06-04
3581367318246794,Homeopathic Sinus Relief Formula,Indiana Botanic Gardens,Oxygen,5386447521,Liangjing,(680) 9263803,jmatero@storify.com,Jard Mate,Guaraní,M,2022-08-09
4903250816384716186,Kadian,Actavis Kadian LLC,Loblolly Pine,8057703806,Pengdian,(520) 9514202,rplummerrp@smugmug.com,Rebekah Plummer,Hebrew,M,2022-07-11
3576607863331088,health mart lice killing,McKesson,Maximum Strength Laxative,4123448224,Sishiba,(382) 9499431,tbennetrq@deviantart.com,Tedman Bennet,Hungarian,M,2022-02-21
6372838287816458,TOPCARE,TOPCO ASSOCIATES LLC,Ropinirole Hydrochloride,1568848374,Vostok,(288) 6156252,aflowerdenrr@istockphoto.com,Aarika Flowerden,Kazakh,F,2022-02-01
